#ID,OT,Lat,Lon,Dep,NrStaMLv,NrStaMLNZ20,MLv,MLNZ20,Ratio MLNZ20/MLv
2026p076500,2026-01-29T07:19:10.8Z,-40.53,173.99,91,2,2,2.07,1.94,.9371
2026p076525,2026-01-29T07:32:29.7Z,-38.63,175.86,101,1,1,1.36,1.33,.9779
2026p076527,2026-01-29T07:33:54.9Z,-36.05,177.72,257,9,9,3.08,2.65,.8603
2026p076560,2026-01-29T07:51:52.3Z,-39.26,175.41,18,3,2,0.50,0.43,.8600
2026p076577,2026-01-29T08:00:24.3Z,-37.17,176.38,208,13,13,2.63,2.42,.9201
2026p076582,2026-01-29T08:03:15.7Z,-40.27,174.75,12,10,10,2.37,2.17,.9156
2026p076832,2026-01-29T10:16:33.9Z,-41.78,174.16,13,3,1,0.80,0.56,.7000
2026p076835,2026-01-29T10:17:44.5Z,-38.31,175.50,169,1,1,1.66,1.83,1.102
2026p076864,2026-01-29T10:33:24.6Z,-39.47,175.12,77,4,4,1.23,1.35,1.097
2026p076899,2026-01-29T10:52:10.4Z,-40.28,176.06,40,11,10,1.82,1.83,1.005
2026p076913,2026-01-29T10:59:25.4Z,-37.37,-179.83,33,1,1,2.69,2.55,.9479
2026p076984,2026-01-29T11:37:35.4Z,-40.26,174.72,12,3,3,1.66,1.51,.9096
2026p077004,2026-01-29T11:47:57.1Z,-39.19,176.16,47,5,4,1.53,1.44,.9411
2026p077020,2026-01-29T11:56:17.0Z,-37.38,-179.79,33,4,4,2.64,2.41,.9128
2026p077024,2026-01-29T11:58:28.5Z,-38.61,175.27,12,18,16,2.33,2.03,.8712
2026p077080,2026-01-29T12:27:56.5Z,-38.64,175.42,158,3,3,1.64,1.51,.9207
2026p077095,2026-01-29T12:36:16.8Z,-40.27,174.79,12,4,3,1.91,1.71,.8952
2026p077126,2026-01-29T12:52:58.3Z,-37.88,176.36,110,1,1,1.45,1.51,1.041
2026p077152,2026-01-29T13:07:05.5Z,-39.33,175.29,97,7,7,1.53,1.58,1.032
2026p077230,2026-01-29T13:48:34.4Z,-40.43,175.85,20,2,2,0.89,0.90,1.011
2026p077240,2026-01-29T13:53:42.3Z,-36.69,177.59,163,2,2,2.47,2.32,.9392
2026p077265,2026-01-29T14:07:20.8Z,-38.60,175.75,135,4,2,1.98,1.58,.7979
2026p077310,2026-01-29T14:31:13.5Z,-38.97,175.13,198,4,4,2.37,2.25,.9493
2026p077320,2026-01-29T14:36:18.8Z,-39.84,176.67,31,9,9,2.04,1.93,.9460
2026p077341,2026-01-29T14:47:24.5Z,-41.79,174.20,10,16,15,2.50,2.36,.9440
2026p077395,2026-01-29T15:16:06.8Z,-38.12,178.27,13,8,8,2.26,2.08,.9203
2026p077402,2026-01-29T15:20:05.8Z,-40.11,176.39,21,5,5,1.20,1.24,1.033
2026p077406,2026-01-29T15:22:14.5Z,-38.61,175.28,12,2,1,1.75,1.37,.7828
2026p077415,2026-01-29T15:26:46.1Z,-39.50,174.45,123,1,1,1.78,1.90,1.067
2026p077433,2026-01-29T15:36:17.3Z,-38.12,178.27,13,7,7,1.83,1.67,.9125
2026p077434,2026-01-29T15:36:32.1Z,-37.89,176.61,136,6,5,2.08,2.10,1.009
2026p077451,2026-01-29T15:46:21.8Z,-38.12,178.27,13,3,3,1.69,1.56,.9230
2026p077495,2026-01-29T16:09:27.5Z,-37.26,176.84,165,13,13,2.67,2.47,.9250
2026p077531,2026-01-29T16:28:40.4Z,-41.59,172.75,69,3,3,1.82,1.91,1.049
2026p077605,2026-01-29T17:08:07.2Z,-40.25,174.78,12,4,5,1.90,1.71,.9000
2026p077606,2026-01-29T17:07:59.1Z,-44.47,168.57,5,3,2,2.19,1.85,.8447
2026p077758,2026-01-29T18:30:19.1Z,-38.62,175.28,5,34,30,2.82,2.58,.9148
2026p077800,2026-01-29T18:52:01.5Z,-37.05,176.83,244,13,13,2.87,2.61,.9094
2026p077841,2026-01-29T19:13:47.0Z,-40.27,176.71,18,43,42,3.06,2.91,.9509
2026p077968,2026-01-29T20:21:53.1Z,-40.06,174.96,29,1,1,1.20,1.04,.8666
2026p077974,2026-01-29T20:25:02.9Z,-40.63,175.85,18,6,6,1.26,1.20,.9523
2026p077981,2026-01-29T20:28:18.5Z,-39.25,175.18,18,15,15,1.64,1.54,.9390
2026p078059,2026-01-29T21:10:49.2Z,-37.46,176.66,160,18,18,2.85,2.64,.9263
2026p078097,2026-01-29T21:30:04.5Z,-38.97,178.06,18,9,9,1.95,1.79,.9179
2026p078121,2026-01-29T21:43:08.9Z,-39.00,177.72,38,16,16,2.10,1.95,.9285
2026p078256,2026-01-29T22:55:13.7Z,-39.32,177.74,20,11,11,2.57,2.30,.8949
2026p078259,2026-01-29T22:56:34.9Z,-39.31,177.71,23,11,11,2.29,2.05,.8951
2026p078281,2026-01-29T23:08:13.8Z,-40.58,175.99,17,43,41,3.00,2.86,.9533
2026p078317,2026-01-29T23:27:30.5Z,-39.25,175.27,11,36,36,2.37,2.20,.9282
2026p078333,2026-01-29T23:36:19.7Z,-38.54,176.32,56,4,5,2.04,1.95,.9558
2026p078352,2026-01-29T23:45:57.9Z,-40.08,175.13,15,7,11,2.15,1.94,.9023
2026p078371,2026-01-29T23:56:16.9Z,-40.58,175.88,26,6,7,1.42,1.30,.9154
2026p078386,2026-01-30T00:04:23.5Z,-39.78,176.55,25,12,14,2.12,1.93,.9103
2026p078411,2026-01-30T00:17:44.3Z,-40.26,176.69,16,42,41,2.67,2.49,.9325
2026p078449,2026-01-30T00:37:46.3Z,-41.78,174.06,29,27,25,2.64,2.54,.9621
2026p078495,2026-01-30T01:02:38.4Z,-41.78,174.17,11,7,6,1.68,1.46,.8690
2026p078512,2026-01-30T01:11:29.8Z,-40.63,176.36,22,19,18,2.23,2.10,.9417
2026p078537,2026-01-30T01:24:55.3Z,-36.97,178.19,12,6,6,2.49,2.35,.9437
2026p078559,2026-01-30T01:36:30.0Z,-38.56,175.79,133,6,6,1.56,1.72,1.102
2026p078570,2026-01-30T01:42:14.9Z,-40.27,176.71,16,8,9,1.82,1.64,.9010
2026p078617,2026-01-30T02:07:29.1Z,-45.49,167.21,51,2,2,1.72,2.01,1.168
2026p078756,2026-01-30T03:21:46.4Z,-40.57,173.41,124,5,6,1.89,1.96,1.037
2026p078780,2026-01-30T03:34:00.0Z,-41.65,171.90,N/A,3,3,1.83,1.39,.7595
2026p078854,2026-01-30T04:13:27.5Z,-40.39,174.45,54,5,5,1.68,1.56,.9285
2026p078910,2026-01-30T04:43:25.6Z,-40.27,176.70,18,15,15,2.24,2.05,.9151
2026p078997,2026-01-30T05:29:51.4Z,-41.23,172.74,116,3,3,1.40,1.65,1.178
2026p079093,2026-01-30T06:21:35.9Z,-38.95,176.48,38,7,6,1.39,1.31,.9424
2026p079125,2026-01-30T06:38:07.8Z,-45.11,167.51,129,6,7,2.62,2.43,.9274
2026p079299,2026-01-30T08:10:42.7Z,-44.17,168.65,1,7,6,2.60,2.23,.8576
2026p079322,2026-01-30T08:23:12.1Z,-40.28,174.80,22,7,9,1.95,1.75,.8974
2026p079367,2026-01-30T08:46:48.9Z,-37.78,177.12,38,7,8,2.02,1.83,.9059
2026p079388,2026-01-30T08:58:24.0Z,-38.33,176.21,9,7,6,1.29,1.40,1.085
2026p079400,2026-01-30T09:04:49.4Z,-39.99,176.54,38,3,6,1.51,1.70,1.125
2026p079403,2026-01-30T09:05:56.9Z,-39.84,176.65,34,18,19,2.15,2.00,.9302
2026p079495,2026-01-30T09:55:19.2Z,-40.90,175.99,20,5,5,1.49,1.45,.9731
2026p079510,2026-01-30T10:02:58.6Z,-40.25,176.69,20,5,5,1.24,1.16,.9354
2026p079537,2026-01-30T10:17:32.4Z,-39.92,176.60,39,2,2,1.06,1.27,1.198
2026p079552,2026-01-30T10:25:26.8Z,-44.77,168.69,5,3,3,2.13,1.77,.8309
2026p079576,2026-01-30T10:38:33.6Z,-40.28,174.77,12,21,20,2.24,2.03,.9062
2026p079596,2026-01-30T10:49:05.1Z,-39.49,175.71,12,3,1,0.76,0.04,.0526
2026p079617,2026-01-30T11:00:22.1Z,-39.92,175.47,16,3,3,1.66,1.16,.6987
2026p079626,2026-01-30T11:04:52.0Z,-37.27,178.86,12,10,13,2.87,2.72,.9477
2026p079707,2026-01-30T11:48:09.1Z,-38.57,177.93,22,6,6,1.72,1.58,.9186
2026p079736,2026-01-30T12:03:27.7Z,-45.02,167.52,73,1,1,2.18,1.99,.9128
2026p079759,2026-01-30T12:15:57.3Z,-37.85,179.68,12,13,17,2.89,2.71,.9377
2026p079771,2026-01-30T12:22:53.0Z,-40.99,175.09,40,5,5,0.75,1.09,1.453
2026p079772,2026-01-30T12:22:48.9Z,-37.75,179.74,33,5,5,2.53,2.35,.9288
2026p079791,2026-01-30T12:33:09.5Z,-38.25,175.96,145,32,31,2.81,2.66,.9466
2026p079824,2026-01-30T12:50:16.2Z,-40.28,174.78,20,4,4,1.82,1.66,.9120
2026p079865,2026-01-30T13:12:48.4Z,-39.13,175.66,5,5,4,0.12,-0.54,-4.50
2026p079877,2026-01-30T13:18:34.7Z,-39.94,174.81,73,3,2,1.76,1.57,.8920
2026p079928,2026-01-30T13:45:49.3Z,-38.65,175.65,115,3,3,1.00,1.09,1.090
2026p079932,2026-01-30T13:47:57.2Z,-44.63,168.31,60,2,2,2.18,2.18,1.000
2026p079935,2026-01-30T13:49:30.5Z,-41.71,172.20,78,5,4,1.49,1.46,.9798
2026p079947,2026-01-30T13:56:00.4Z,-39.47,177.12,26,3,3,1.69,1.53,.9053
2026p079948,2026-01-30T13:56:47.7Z,-39.25,175.19,20,7,6,1.57,1.54,.9808
2026p079959,2026-01-30T14:02:40.1Z,-37.43,179.82,12,7,7,2.26,2.12,.9380
2026p079971,2026-01-30T14:08:53.2Z,-41.67,174.24,11,3,3,1.13,0.95,.8407
2026p079975,2026-01-30T14:11:12.2Z,-41.76,172.01,5,4,4,1.94,1.62,.8350
2026p079980,2026-01-30T14:14:02.9Z,-39.50,175.69,12,4,3,1.04,0.75,.7211
2026p080014,2026-01-30T14:31:52.6Z,-39.94,176.51,29,3,3,1.08,1.17,1.083
2026p080046,2026-01-30T14:49:01.9Z,-39.61,173.53,12,55,48,3.56,3.38,.9494
2026p080053,2026-01-30T14:52:29.0Z,-40.33,174.31,72,19,19,2.38,2.29,.9621
2026p080060,2026-01-30T14:56:07.4Z,-39.63,173.50,5,6,7,2.38,2.13,.8949
2026p080090,2026-01-30T15:12:16.9Z,-40.10,175.00,12,1,1,1.06,0.88,.8301
2026p080105,2026-01-30T15:19:18.2Z,-33.35,-179.81,457,2,2,3.85,2.77,.7194
2026p080152,2026-01-30T15:45:12.4Z,-39.28,175.21,23,4,4,1.02,1.04,1.019
2026p080199,2026-01-30T16:10:21.6Z,-39.25,175.18,20,4,3,1.33,1.22,.9172
2026p080233,2026-01-30T16:28:38.4Z,-39.61,173.52,12,18,16,2.56,2.30,.8984
2026p080245,2026-01-30T16:35:02.4Z,-39.69,176.63,33,7,7,1.37,1.41,1.029
2026p080249,2026-01-30T16:37:31.5Z,-39.29,176.71,26,6,6,1.54,1.39,.9025
2026p080257,2026-01-30T16:40:59.9Z,-37.65,177.11,5,14,14,2.59,2.50,.9652
2026p080267,2026-01-30T16:46:32.0Z,-38.97,175.23,113,2,2,1.34,1.62,1.208
2026p080333,2026-01-30T17:21:26.0Z,-41.33,172.84,83,25,22,2.80,2.64,.9428
2026p080352,2026-01-30T17:31:49.8Z,-37.65,177.11,5,12,12,2.24,2.12,.9464
2026p080359,2026-01-30T17:35:44.6Z,-40.34,176.74,11,6,6,1.75,1.50,.8571
2026p080490,2026-01-30T18:45:08.4Z,-39.15,177.47,22,11,11,2.09,1.80,.8612
2026p080496,2026-01-30T18:48:27.4Z,-39.49,174.44,121,19,19,2.22,2.17,.9774
2026p080740,2026-01-30T20:58:24.2Z,-44.17,168.58,5,1,2,1.62,1.95,1.203
2026p080747,2026-01-30T21:02:42.1Z,-36.82,177.56,173,6,6,2.17,2.01,.9262
2026p080750,2026-01-30T21:03:56.1Z,-41.27,175.29,20,7,6,1.25,1.30,1.040
2026p080751,2026-01-30T21:04:31.9Z,-39.63,178.89,33,12,12,2.46,2.33,.9471
2026p080892,2026-01-30T22:19:22.9Z,-37.23,180.00,12,36,35,3.86,3.59,.9300
2026p080901,2026-01-30T22:24:09.0Z,-37.11,179.86,12,8,8,2.67,2.61,.9775
2026p080946,2026-01-30T22:48:20.6Z,-39.71,175.20,92,3,2,1.43,1.51,1.055
2026p080978,2026-01-30T23:05:31.8Z,-39.65,173.56,12,7,6,2.36,2.11,.8940
2026p081001,2026-01-30T23:17:48.5Z,-42.83,171.38,5,5,2,1.84,1.66,.9021
2026p081016,2026-01-30T23:25:30.0Z,-40.21,173.56,173,8,7,2.72,2.49,.9154
2026p081105,2026-01-31T00:13:10.7Z,-41.05,176.10,12,5,5,1.49,1.35,.9060
2026p081107,2026-01-31T00:14:15.7Z,-39.23,175.41,5,7,5,0.74,0.58,.7837
2026p081218,2026-01-31T01:13:17.9Z,-38.79,178.12,23,7,7,1.72,1.55,.9011
2026p081246,2026-01-31T01:27:48.8Z,-36.94,177.32,183,16,16,2.97,2.65,.8922
2026p081326,2026-01-31T02:10:50.0Z,-37.97,176.23,135,31,30,2.52,2.46,.9761
2026p081412,2026-01-31T02:56:48.4Z,-38.27,177.80,22,19,19,2.38,2.25,.9453
2026p081452,2026-01-31T03:17:47.3Z,-40.00,174.17,93,8,7,2.43,2.16,.8888
2026p081644,2026-01-31T05:00:18.2Z,-39.72,176.84,37,12,12,2.12,2.07,.9764
2026p081740,2026-01-31T05:51:33.3Z,-41.12,174.59,24,10,11,2.13,2.02,.9483
2026p081831,2026-01-31T06:39:42.5Z,-38.69,174.66,14,4,5,2.21,1.91,.8642
2026p081924,2026-01-31T07:29:11.0Z,-38.24,175.91,146,49,49,2.64,2.55,.9659
2026p081946,2026-01-31T07:41:22.8Z,-39.23,175.19,22,2,4,0.74,1.08,1.459
2026p081962,2026-01-31T07:49:22.3Z,-39.63,176.27,23,8,8,1.11,0.92,.8288
2026p081996,2026-01-31T08:07:54.7Z,-38.80,175.64,103,47,45,2.53,2.53,1.000
2026p082003,2026-01-31T08:11:16.9Z,-40.06,176.53,34,2,7,1.37,1.50,1.094
2026p082039,2026-01-31T08:30:47.1Z,-37.33,178.79,12,4,7,2.46,2.25,.9146
2026p082085,2026-01-31T08:55:18.7Z,-39.94,176.69,26,6,7,1.50,1.42,.9466
2026p082124,2026-01-31T09:15:39.4Z,-39.49,175.71,12,6,6,0.90,0.92,1.022
2026p082146,2026-01-31T09:27:39.3Z,-38.58,177.48,37,6,7,1.91,1.96,1.026
2026p082157,2026-01-31T09:33:46.1Z,-43.69,170.60,5,12,8,2.79,2.64,.9462
2026p082225,2026-01-31T10:09:45.4Z,-40.95,175.13,22,8,11,1.75,1.74,.9942
2026p082230,2026-01-31T10:12:38.4Z,-38.52,175.97,94,12,12,1.98,1.92,.9696
2026p082253,2026-01-31T10:24:53.3Z,-40.28,176.71,17,4,5,1.26,1.21,.9603
2026p082287,2026-01-31T10:42:53.6Z,-38.68,178.64,22,6,6,2.19,2.07,.9452
2026p082313,2026-01-31T10:56:52.0Z,-38.31,176.37,7,5,5,1.03,0.98,.9514
2026p082330,2026-01-31T11:05:30.8Z,-40.24,176.67,20,5,5,0.95,0.89,.9368
2026p082349,2026-01-31T11:15:49.9Z,-35.44,178.89,33,24,25,3.93,3.58,.9109
2026p082374,2026-01-31T11:29:22.1Z,-38.62,175.29,5,5,7,1.68,1.63,.9702
2026p082390,2026-01-31T11:37:35.5Z,-40.94,173.92,47,5,5,2.02,1.98,.9801
2026p082432,2026-01-31T12:00:07.7Z,-40.28,176.66,13,8,8,2.49,2.20,.8835
2026p082462,2026-01-31T12:16:16.3Z,-39.12,175.30,5,7,6,1.70,1.48,.8705
2026p082465,2026-01-31T12:17:45.7Z,-37.87,176.24,166,7,8,2.07,2.10,1.014
2026p082480,2026-01-31T12:26:00.3Z,-38.62,176.21,5,6,5,1.60,1.22,.7625
2026p082482,2026-01-31T12:26:25.6Z,-38.63,176.20,5,19,16,2.04,1.87,.9166
2026p082516,2026-01-31T12:44:54.9Z,-39.13,175.10,17,11,11,1.79,1.58,.8826
2026p082536,2026-01-31T12:55:10.1Z,-40.28,176.61,16,6,7,1.44,1.36,.9444
2026p082553,2026-01-31T13:04:36.8Z,-40.06,176.52,38,12,12,1.69,1.76,1.041
2026p082557,2026-01-31T13:06:27.6Z,-40.96,173.21,98,5,5,2.09,2.14,1.023
2026p082660,2026-01-31T14:01:33.1Z,-40.77,174.83,14,4,4,1.44,1.31,.9097
2026p082664,2026-01-31T14:03:38.4Z,-39.11,175.63,29,6,5,0.85,1.02,1.200
2026p082666,2026-01-31T14:04:25.8Z,-35.83,178.15,194,7,7,3.19,2.68,.8401
2026p082683,2026-01-31T14:14:06.0Z,-36.99,177.04,215,21,22,3.01,2.65,.8803
2026p082739,2026-01-31T14:43:46.8Z,-38.88,178.26,24,2,2,1.77,1.46,.8248
2026p082750,2026-01-31T14:49:30.2Z,-39.88,174.33,92,5,5,1.74,1.73,.9942
2026p082786,2026-01-31T15:08:44.3Z,-39.50,174.45,123,4,4,1.51,1.41,.9337
2026p082832,2026-01-31T15:33:01.9Z,-39.97,176.66,39,4,4,1.35,1.50,1.111
2026p082834,2026-01-31T15:34:22.9Z,-38.02,176.24,137,6,6,1.84,1.89,1.027
2026p082872,2026-01-31T15:54:13.8Z,-37.34,176.73,165,7,11,2.28,1.99,.8728
2026p082876,2026-01-31T15:56:46.5Z,-39.03,177.29,23,7,7,1.48,1.35,.9121
2026p082897,2026-01-31T16:07:32.6Z,-39.25,175.48,77,10,9,1.18,1.68,1.423
2026p082961,2026-01-31T16:41:38.3Z,-41.30,172.68,174,4,5,2.64,2.58,.9772
2026p082973,2026-01-31T16:48:32.2Z,-40.98,175.61,8,6,6,1.27,1.17,.9212
2026p082991,2026-01-31T16:57:51.2Z,-37.98,178.26,21,6,7,1.87,1.80,.9625
2026p083021,2026-01-31T17:13:59.9Z,-37.78,176.83,103,6,6,1.83,1.84,1.005
2026p083035,2026-01-31T17:20:45.7Z,-34.80,178.68,100,6,6,3.47,3.01,.8674
2026p083037,2026-01-31T17:22:07.3Z,-40.27,176.62,14,12,11,2.10,1.87,.8904
2026p083039,2026-01-31T17:23:39.1Z,-44.46,169.69,5,18,12,3.12,2.88,.9230
2026p083049,2026-01-31T17:28:42.3Z,-39.30,175.68,98,3,3,0.82,1.33,1.621
2026p083076,2026-01-31T17:43:18.0Z,-40.64,176.40,19,7,7,1.34,1.17,.8731
2026p083237,2026-01-31T19:08:45.4Z,-41.38,174.95,24,7,6,1.43,1.39,.9720
2026p083279,2026-01-31T19:31:09.6Z,-38.89,175.85,4,11,7,1.25,0.83,.6640
2026p083291,2026-01-31T19:37:33.9Z,-40.09,174.96,20,7,7,1.78,1.50,.8426
2026p083314,2026-01-31T19:49:44.2Z,-43.12,171.95,5,4,4,1.65,1.46,.8848
2026p083320,2026-01-31T19:53:16.5Z,-37.31,177.65,35,25,25,3.21,3.22,1.003
2026p083345,2026-01-31T20:06:15.0Z,-36.31,177.28,258,9,9,2.90,2.53,.8724
2026p083561,2026-01-31T22:01:56.2Z,-39.52,175.72,12,3,2,1.27,0.90,.7086
2026p083620,2026-01-31T22:32:58.5Z,-40.52,173.33,127,7,7,2.51,2.49,.9920
2026p083644,2026-01-31T22:46:14.3Z,-38.27,176.63,44,7,7,1.79,1.63,.9106
2026p083686,2026-01-31T23:08:22.2Z,-44.51,168.45,5,2,2,2.21,1.81,.8190
2026p083698,2026-01-31T23:14:31.7Z,-39.59,174.45,126,2,2,1.40,1.25,.8928
2026p083711,2026-01-31T23:21:37.6Z,-41.09,174.92,23,3,3,1.52,1.44,.9473
2026p083722,2026-01-31T23:27:20.0Z,-40.59,175.88,26,3,3,1.02,1.13,1.107
2026p083746,2026-01-31T23:40:23.8Z,-39.11,177.46,21,2,3,1.60,1.29,.8062
2026p083763,2026-01-31T23:49:19.7Z,-39.30,177.78,29,2,2,1.77,1.68,.9491
2026p083814,2026-02-01T00:16:32.4Z,-40.14,174.89,27,9,9,2.14,1.84,.8598
2026p084014,2026-02-01T02:02:50.3Z,-40.18,176.50,40,15,14,2.04,2.01,.9852
2026p084022,2026-02-01T02:06:35.3Z,-34.74,178.45,33,7,7,3.38,3.00,.8875
2026p084124,2026-02-01T03:01:30.3Z,-40.11,174.28,83,48,44,2.80,2.62,.9357
2026p084135,2026-02-01T03:07:39.0Z,-40.42,176.61,24,5,6,1.86,1.68,.9032
2026p084163,2026-02-01T03:21:45.9Z,-35.64,178.34,180,12,12,3.15,2.71,.8603
2026p084170,2026-02-01T03:25:35.2Z,-35.47,178.39,207,1,1,3.21,2.53,.7881
2026p084181,2026-02-01T03:31:47.0Z,-37.50,177.01,109,3,6,2.03,2.11,1.039
2026p084255,2026-02-01T04:11:18.4Z,-37.30,177.03,101,8,8,2.24,2.15,.9598
2026p084449,2026-02-01T05:54:40.8Z,-40.51,175.45,32,43,41,2.47,2.34,.9473
2026p084550,2026-02-01T06:48:14.7Z,-41.19,175.27,22,30,29,2.85,2.70,.9473
2026p084554,2026-02-01T06:50:31.4Z,-41.17,175.28,17,10,9,1.53,1.47,.9607
2026p084569,2026-02-01T06:58:38.7Z,-40.49,174.01,111,1,3,2.10,1.94,.9238
2026p084574,2026-02-01T07:01:06.0Z,-39.25,177.27,24,10,10,2.06,1.76,.8543
2026p084612,2026-02-01T07:21:40.0Z,-41.18,175.28,20,2,4,0.96,1.05,1.093
2026p084738,2026-02-01T08:28:40.1Z,-36.82,177.74,118,6,6,2.16,1.99,.9212
2026p084798,2026-02-01T09:00:41.8Z,-38.61,175.29,10,4,3,1.64,1.28,.7804
2026p084804,2026-02-01T09:03:46.5Z,-41.60,175.54,24,8,7,1.57,1.60,1.019
2026p084892,2026-02-01T09:50:36.1Z,-41.20,175.27,21,8,7,2.19,2.24,1.022
2026p084912,2026-02-01T10:01:37.6Z,-41.73,173.61,34,11,11,2.42,2.29,.9462
2026p084915,2026-02-01T10:02:21.2Z,-36.23,177.35,270,7,7,3.02,2.65,.8774
2026p084991,2026-02-01T10:43:14.3Z,-43.54,172.41,5,3,3,2.21,1.86,.8416
2026p085012,2026-02-01T10:55:44.3Z,-40.08,176.38,21,18,19,2.21,2.04,.9230
2026p085049,2026-02-01T11:14:09.8Z,-40.29,174.75,12,5,5,1.80,1.62,.9000
2026p085056,2026-02-01T11:18:13.0Z,-38.14,176.29,145,3,4,1.55,1.79,1.154
2026p085100,2026-02-01T11:41:19.3Z,-39.68,174.36,194,5,5,1.47,1.40,.9523
2026p085372,2026-02-01T14:06:26.2Z,-40.31,176.38,17,5,5,1.18,1.12,.9491
2026p085419,2026-02-01T14:31:55.7Z,-39.49,174.48,132,2,3,2.28,2.05,.8991
2026p085428,2026-02-01T14:36:03.3Z,-44.22,168.51,5,2,1,1.51,1.21,.8013
2026p085446,2026-02-01T14:45:47.3Z,-44.19,168.51,5,4,5,2.51,2.35,.9362
2026p085499,2026-02-01T15:14:25.0Z,-39.51,175.66,11,7,8,1.39,1.26,.9064
2026p085594,2026-02-01T16:04:40.5Z,-38.19,176.18,62,1,4,1.60,1.60,1.000
2026p085627,2026-02-01T16:22:23.5Z,-41.18,175.28,17,6,6,1.29,1.34,1.038
2026p085755,2026-02-01T17:30:33.4Z,-41.77,174.18,8,2,2,1.80,1.22,.6777
2026p085785,2026-02-01T17:46:27.5Z,-40.31,176.21,41,6,6,1.37,1.46,1.065
2026p085790,2026-02-01T17:48:56.3Z,-38.38,175.95,141,12,12,2.15,2.03,.9441
2026p085877,2026-02-01T18:35:55.5Z,-38.70,174.68,12,4,3,1.79,1.51,.8435
2026p085945,2026-02-01T19:11:38.9Z,-40.22,174.80,35,5,4,2.13,1.87,.8779
2026p085976,2026-02-01T19:28:31.4Z,-39.36,178.07,20,14,14,2.39,2.19,.9163
2026p085985,2026-02-01T19:33:15.4Z,-41.76,174.18,9,12,11,2.05,1.81,.8829
2026p086125,2026-02-01T20:47:42.2Z,-41.76,174.20,10,6,6,2.00,1.69,.8450
2026p086322,2026-02-01T22:33:03.2Z,-41.77,174.18,11,5,4,1.69,1.42,.8402
2026p086450,2026-02-01T23:41:13.1Z,-39.39,175.33,59,6,6,1.39,1.58,1.136
2026p086480,2026-02-01T23:56:53.1Z,-42.16,172.83,33,5,5,2.38,2.23,.9369
2026p086546,2026-02-02T00:32:03.5Z,-39.26,173.80,10,31,27,2.83,2.64,.9328
2026p086566,2026-02-02T00:42:23.5Z,-38.38,176.04,140,6,7,2.14,2.21,1.032
2026p086720,2026-02-02T02:04:39.7Z,-38.30,176.38,5,7,6,1.47,1.47,1.000
2026p086726,2026-02-02T02:07:37.8Z,-41.83,172.16,77,2,1,2.42,1.92,.7933
2026p086744,2026-02-02T02:17:30.0Z,-37.69,176.62,118,2,3,2.27,2.08,.9162
2026p086831,2026-02-02T03:03:54.0Z,-39.25,173.92,18,8,7,1.71,1.39,.8128
2026p086968,2026-02-02T04:16:53.2Z,-39.18,177.88,21,6,6,2.14,1.83,.8551
2026p087001,2026-02-02T04:34:27.4Z,-39.19,177.38,24,8,7,1.95,1.64,.8410
2026p087030,2026-02-02T04:49:57.8Z,-39.14,177.68,17,8,8,2.26,1.91,.8451
2026p087065,2026-02-02T05:08:20.5Z,-39.17,177.69,19,19,19,2.85,2.59,.9087
2026p087108,2026-02-02T05:31:14.5Z,-39.18,177.69,16,3,3,1.84,1.51,.8206
2026p087121,2026-02-02T05:38:07.9Z,-41.24,172.80,93,5,5,1.63,1.84,1.128
2026p087131,2026-02-02T05:43:33.8Z,-37.99,176.78,5,6,8,1.93,1.87,.9689
2026p087195,2026-02-02T06:17:34.2Z,-41.25,174.56,23,9,9,1.74,1.61,.9252
2026p087284,2026-02-02T07:04:57.4Z,-38.62,176.20,3,12,9,2.12,1.93,.9103
2026p087290,2026-02-02T07:08:27.3Z,-38.62,176.20,5,42,27,2.53,2.40,.9486
2026p087334,2026-02-02T07:31:37.7Z,-37.03,177.36,133,40,43,3.46,3.13,.9046
2026p087401,2026-02-02T08:07:28.4Z,-36.66,179.01,12,8,8,2.70,2.59,.9592
2026p087426,2026-02-02T08:20:33.1Z,-46.72,165.68,5,5,5,4.17,3.89,.9328
2026p087438,2026-02-02T08:27:02.5Z,-41.38,175.03,5,7,7,1.55,1.38,.8903
2026p087469,2026-02-02T08:43:30.2Z,-35.26,178.73,173,6,6,3.21,2.81,.8753
2026p087515,2026-02-02T09:08:43.6Z,-38.25,177.36,33,6,6,1.66,1.65,.9939
2026p087581,2026-02-02T09:43:22.6Z,-43.96,170.48,5,1,4,1.66,2.26,1.361
2026p087673,2026-02-02T10:32:42.4Z,-39.97,176.59,31,10,10,1.20,1.11,.9250
2026p087697,2026-02-02T10:45:12.4Z,-38.39,177.20,12,5,7,1.73,1.37,.7919
2026p087744,2026-02-02T11:10:25.5Z,-38.08,175.98,145,2,6,2.03,2.09,1.029
2026p087748,2026-02-02T11:12:19.3Z,-37.96,176.05,168,4,7,2.12,2.14,1.009
2026p087792,2026-02-02T11:36:03.2Z,-40.27,176.61,17,10,12,2.04,1.84,.9019
2026p087841,2026-02-02T12:02:04.4Z,-40.57,176.52,21,8,8,1.40,1.28,.9142
2026p087849,2026-02-02T12:05:58.4Z,-41.97,173.98,5,15,14,2.53,2.38,.9407
2026p087871,2026-02-02T12:17:44.0Z,-37.47,178.22,30,5,7,2.39,2.25,.9414
2026p087885,2026-02-02T12:25:30.2Z,-39.50,175.05,12,4,4,1.70,1.46,.8588
